,Driven(KM),Brand(Model),Max Power,Gear Box,Age(Months),Fuel Type,Transmission,City,Area,Price(Lakhs)
2610,47045.0,Hyundai i20,81.83,5.0,8.0,Petrol,Manual,Chennai,11438.0,5.77
2611,18079.0,Tata Tigor,84.0,5.0,6.0,Petrol,Automatic,Chennai,,6.0
2612,44985.0,Hyundai i10,68.05,5.0,15.0,Petrol,Manual,Chennai,10360.0,2.25
2613,84095.0,Maruti Ciaz,88.5,5.0,7.0,Diesel,Manual,Chennai,12440.0,6.75
2614,50520.0,Jeep Compass,170.0,6.0,4.0,Diesel,Manual,Chennai,12426.0,14.75
2615,82124.0,Mahindra Renault Logan,65.0,5.0,14.0,Diesel,Manual,Chennai,11974.0,1.45
2616,91644.0,Hyundai Santro Xing,,,19.0,Petrol,Manual,Chennai,11244.725913466706,1.0
2617,100658.0,Hyundai Santro Xing,,,19.0,Petrol,Manual,Chennai,11234.208161416973,0.7
2618,3228.0,Honda Amaze,88.7,5.0,6.0,Petrol,Automatic,Chennai,11340.0,7.5
2619,41516.0,Tata Indigo,64.1,5.0,14.0,Petrol,Manual,Chennai,11216.0,1.5
2620,86147.0,Chevrolet Beat,57.6,5.0,12.0,Diesel,Manual,Chennai,10470.0,1.95
2621,101566.0,Honda City,118.0,5.0,14.0,Petrol,Manual,Chennai,12230.0,3.64
2622,73139.0,Skoda Rapid,108.6,5.0,6.0,Diesel,Manual,Chennai,12224.0,7.29
2623,16787.0,Honda Amaze,78.9,,5.0,Diesel,Automatic,Chennai,,8.4
2624,99715.0,Skoda Rapid,103.52,6.0,8.0,Petrol,Automatic,Chennai,12170.0,6.8
2625,44386.0,Datsun GO Plus,67.05,5.0,6.0,Petrol,Manual,Chennai,11262.0,4.14
2626,56200.0,Volkswagen Polo,103.5,5.0,10.0,Petrol,Manual,Chennai,11304.0,3.8
2627,17003.0,Datsun GO Plus,67.05,5.0,6.0,Petrol,Manual,Chennai,,4.28
2628,44632.0,Hyundai Grand i10,82.0,4.0,10.0,Petrol,Automatic,Chennai,,4.65
2629,32091.0,Hyundai Creta,121.3,6.0,6.0,Petrol,Automatic,Chennai,12100.0,10.34
2630,22740.0,Renault Triber,71.01,5.0,3.0,Petrol,Automatic,Chennai,11460.0,7.72
2631,98000.0,Mercedes-Benz GLE,201.15,9.0,8.0,Diesel,Automatic,Chennai,13547.0,35.0
2632,95495.0,Volkswagen Ameo,73.75,5.0,6.0,Petrol,Manual,Chennai,11354.0,4.5
2633,122533.0,Hyundai Verna,121.3,5.0,14.0,Petrol,Manual,Chennai,12140.0,2.1
2634,55320.0,Maruti Swift Dzire,88.5,5.0,11.0,Petrol,Manual,Chennai,11460.0,4.1
2635,68459.0,Hyundai i20,88.76,6.0,12.0,Diesel,Manual,Chennai,11410.0,3.25
2636,14195.0,Honda Amaze,88.76,5.0,8.0,Petrol,Manual,Chennai,11380.0,4.5
2637,67900.0,Hyundai i20,81.83,5.0,12.0,Petrol,Manual,Chennai,11438.0,2.8
2638,47756.0,Maruti Wagon R,67.0,5.0,7.0,Petrol,Automatic,Chennai,10219.0,4.1
2639,42856.0,Hyundai Grand i10,82.0,4.0,8.0,Petrol,Automatic,Chennai,10850.0,5.2
2640,43000.0,Volkswagen Polo,88.5,5.0,10.0,Diesel,Manual,Chennai,11306.0,5.6
2641,27652.0,Toyota Yaris,105.94,6.0,5.0,Petrol,Manual,Chennai,,7.02
2642,23539.0,Renault Triber,71.01,5.0,3.0,Petrol,Manual,Chennai,11460.0,6.56
2643,50000.0,Maruti Ciaz,91.1,5.0,9.0,Petrol,Manual,Chennai,12440.0,5.25
2644,18861.0,Maruti Alto K10,65.71,5.0,7.0,Petrol,Manual,Chennai,,3.57
2645,41138.0,Maruti Swift,81.8,5.0,7.0,Petrol,Manual,Chennai,11150.0,5.12
2646,55039.0,Hyundai i10,68.05,5.0,12.0,Petrol,Manual,Chennai,,2.5
2647,41361.0,Hyundai i20,81.86,5.0,6.0,Petrol,Manual,Chennai,11438.0,7.0
2648,81037.0,Ford Ecosport,98.96,5.0,9.0,Diesel,Manual,Chennai,11526.0,5.35
2649,28897.0,Honda Jazz,88.7,5.0,7.0,Petrol,Automatic,Chennai,11298.0,6.41
2650,46308.0,Mahindra KUV 100,82.0,5.0,8.0,Petrol,Manual,Chennai,,3.39
2651,80033.0,Hyundai Santro Xing,,,15.0,Petrol,Manual,Chennai,8666.072438005143,1.7
2652,15000.0,Mini Cooper Countryman,187.74,8.0,9.0,Diesel,Automatic,Chennai,12242.0,26.5
2653,100056.0,Maruti Wagon R,81.8,5.0,12.0,Petrol,Manual,Chennai,10550.0,3.1
2654,90062.0,Hyundai i20,81.86,5.0,6.0,Petrol,Manual,Chennai,11438.0,7.25
2655,80030.0,Chevrolet Optra,104.0,5.0,19.0,Petrol,Manual,Chennai,12450.0,1.15
2656,90042.0,Mahindra TUV 300,100.0,5.0,8.0,Diesel,Automatic,Chennai,11660.0,6.45
2657,78030.0,Maruti Wagon R,81.8,5.0,7.0,Petrol,Manual,Chennai,10550.0,4.4
2658,55000.0,BMW X3,184.0,8.0,11.0,Diesel,Automatic,Chennai,13205.0,16.5
2659,100049.0,Hyundai Santa Fe,194.3,6.0,10.0,Diesel,Automatic,Chennai,13140.0,9.75
2660,138033.0,Chevrolet Tavera,78.9,5.0,14.0,Diesel,Manual,Chennai,8621.0,5.35
2661,14126.0,Datsun GO Plus,67.05,5.0,6.0,Petrol,Manual,Chennai,11262.0,4.33
2662,35464.0,Renault Duster,153.866,6.0,4.0,Petrol,Manual,Chennai,12364.0,10.45
2663,100036.0,Mahindra Ssangyong Rexton,162.0,5.0,11.0,Diesel,Manual,Chennai,,5.5
2664,55161.0,Hyundai Grand i10,82.0,5.0,9.0,Petrol,Manual,Chennai,10850.0,4.11
2665,33771.0,Hyundai Santro,68.0,5.0,5.0,Petrol,Automatic,Chennai,10510.0,5.18
2666,75011.0,Chevrolet Enjoy,73.74,5.0,8.0,Diesel,Manual,Chennai,11970.0,5.25
2667,41659.0,Hyundai Verna,121.3,5.0,8.0,Petrol,Manual,Chennai,12150.0,6.47
2668,126055.0,Volvo S 80,215.0,6.0,12.0,Diesel,Automatic,Chennai,13611.0,9.25
2669,19935.0,Tata Tigor,83.81,5.0,4.0,Petrol,Manual,Chennai,,6.45
2670,61126.0,Datsun RediGO,53.64,5.0,8.0,Petrol,Manual,Chennai,,2.53
2671,100043.0,Mitsubishi Pajero,175.56,5.0,12.0,Diesel,Manual,Chennai,13020.0,10.25
2672,70034.0,Mitsubishi Pajero,175.56,5.0,11.0,Diesel,Manual,Chennai,13020.0,11.75
2673,90068.0,Volkswagen Polo,88.0,5.0,6.0,Diesel,Manual,Chennai,11306.0,6.0
2674,86694.0,Hyundai Xcent,81.86,5.0,9.0,Petrol,Manual,Chennai,11310.0,4.05
2675,86000.0,Mercedes-Benz C-Class,170.0,6.0,13.0,Diesel,Automatic,Chennai,8621.0,10.4
2676,79399.0,Maruti Ciaz,91.1,5.0,9.0,Petrol,Manual,Chennai,12440.0,5.85
2677,86038.0,Audi A4,140.0,7.0,12.0,Diesel,Automatic,Chennai,12716.0,11.75
2678,69863.0,Maruti Wagon R,67.1,5.0,9.0,Petrol,Manual,Chennai,10211.0,3.85
2679,2000022.0,Toyota Innova Crysta,147.51,5.0,7.0,Diesel,Manual,Chennai,13130.0,17.5
2680,133727.0,Hyundai i10,78.9,5.0,11.0,Petrol,Manual,Chennai,,3.1
2681,85781.0,Hyundai Creta,121.3,6.0,8.0,Petrol,Automatic,Chennai,12100.0,9.16
2682,8837.0,Tata Altroz,88.77,5.0,2.0,Diesel,Manual,Chennai,11490.0,8.0
2683,120057.0,Toyota Corolla Altis,87.2,6.0,13.0,Diesel,Manual,Chennai,12792.0,4.75
2684,48527.0,Toyota Glanza,88.5,5.0,5.0,Petrol,Manual,Chennai,11470.0,6.99
2685,71096.0,Honda WR-V,98.6,6.0,7.0,Diesel,Manual,Chennai,,7.14
2686,22000.0,Honda Amaze,88.76,5.0,4.0,Petrol,Manual,Chennai,11380.0,7.5
2687,110054.0,Hyundai Grand i10 Nios,81.86,5.0,4.0,Petrol,Manual,Chennai,10970.0,6.26
2688,85028.0,Honda City,117.3,5.0,12.0,Petrol,Manual,Chennai,12270.0,4.65
2689,10990.0,Honda City,119.35,6.0,3.0,Petrol,Manual,Chennai,12594.0,12.68
2690,115484.0,Hyundai Elantra,149.92,6.0,7.0,Petrol,Manual,Chennai,12740.0,8.05
2691,80062.0,Skoda Yeti,138.08,6.0,13.0,Diesel,Manual,Chennai,,4.75
2692,80039.0,Skoda Rapid,103.5,5.0,12.0,Diesel,Manual,Chennai,12170.0,3.75
2693,16473.0,Maruti S-Presso,65.71,5.0,4.0,Petrol,Manual,Chennai,10170.0,5.1
2694,8000.0,BMW X5,335.26,8.0,2.0,Petrol,Automatic,Chennai,13753.0,93.5
2695,53819.0,Maruti Baleno,83.1,,7.0,Petrol,Automatic,Chennai,11480.0,6.6
2696,100060.0,Mahindra Scorpio,120.0,5.0,13.0,Diesel,Manual,Chennai,12494.0,4.95
2697,93000.0,Volkswagen Vento,103.2,7.0,7.0,Petrol,Automatic,Chennai,,7.9
2698,82000.0,Maruti Ertiga,88.76,5.0,11.0,Diesel,Manual,Chennai,11920.0,6.9
2699,100057.0,BMW 5 Series,190.0,8.0,11.0,Diesel,Automatic,Chennai,,14.5
2700,100425.0,Volkswagen Ameo,108.62,5.0,8.0,Diesel,Manual,Chennai,11354.0,5.7
2701,102497.0,Hyundai Verna,126.2,6.0,6.0,Diesel,Manual,Chennai,12338.0,8.27
2702,97942.0,Toyota Etios,88.73,,13.0,Petrol,Manual,Chennai,11087.831837055997,3.45
2703,78423.0,Volkswagen Polo,75.0,5.0,5.0,Petrol,Manual,Chennai,11306.0,6.5
2704,43088.0,Maruti Alto 800,47.33,5.0,10.0,Petrol,Manual,Chennai,9920.0,2.44
2705,14103.0,Renault Kiger,98.63,5.0,3.0,Petrol,Manual,Chennai,11482.0,8.15
2706,74000.0,Mercedes-Benz C-Class,170.0,6.0,13.0,Diesel,Automatic,Chennai,,11.0
2707,41285.0,Toyota Urban cruiser,103.26,4.0,2.0,Petrol,Automatic,Chennai,11570.0,11.5
2708,76554.0,Ford Figo,70.02,5.0,12.0,Petrol,Manual,Chennai,10950.0,2.1
2709,25119.0,Datsun GO Plus,67.05,5.0,6.0,Petrol,Manual,Chennai,11262.0,3.91
2710,4977.0,Volkswagen Taigun,113.98,6.0,2.0,Petrol,Manual,Chennai,11962.0,15.29
2711,10000.0,Volvo XC40,197.0,8.0,1.0,Petrol,Automatic,Chennai,12606.0,53.0
2712,85037.0,Honda New Accord,218.0,5.0,20.0,Petrol,Automatic,Chennai,13340.0,2.5
2713,2177.0,Maruti S-Presso,65.71,5.0,3.0,Petrol,Manual,Chennai,10170.0,5.49
2714,40511.0,Ford Ecosport,98.96,5.0,6.0,Diesel,Manual,Chennai,11526.0,8.6
2715,30400.0,Hyundai Venue,118.35,6.0,3.0,Petrol,Manual,Chennai,11530.0,11.45
2716,75000.0,Honda WR-V,98.6,6.0,7.0,Diesel,Manual,Chennai,,7.9
2717,27600.0,Skoda Kushaq,113.98,6.0,3.0,Petrol,Automatic,Chennai,11970.0,16.5
2718,53908.0,Hyundai Grand i10,70.0,5.0,9.0,Diesel,Manual,Chennai,,4.75
2719,30000.0,Mercedes-Benz E-Class,191.7,9.0,4.0,Diesel,Automatic,Chennai,13846.0,57.0
2720,46000.0,Mercedes-Benz GLE,201.15,9.0,7.0,Diesel,Automatic,Chennai,13547.0,49.5
2721,9471.0,Tata Punch,86.63,5.0,3.0,Petrol,Automatic,Chennai,11138.0,8.29
2722,12011.0,Tata Tiago,83.83,5.0,4.0,Petrol,Automatic,Chennai,10786.0,6.48
2723,85000.0,Volkswagen Vento,103.6,6.0,13.0,Petrol,Automatic,Chennai,12166.0,3.75
2724,27370.0,Hyundai Creta,121.3,6.0,8.0,Petrol,Automatic,Chennai,12100.0,9.64
2725,53098.0,Hyundai EON,55.2,5.0,8.0,Petrol,Manual,Chennai,10090.0,2.88
2726,51680.0,Datsun RediGO,53.64,5.0,5.0,Petrol,Manual,Chennai,9978.0,3.4
2727,35821.0,Honda City,117.6,,6.0,Petrol,Automatic,Chennai,12270.0,9.06
2728,60000.0,Land Rover Range Rover Evoque,236.7,9.0,11.0,Petrol,Automatic,Chennai,12619.0,33.0
2729,39323.0,Hyundai i20,81.86,5.0,6.0,Petrol,Automatic,Chennai,,6.86
2730,60799.0,Renault KWID,53.3,5.0,8.0,Petrol,Manual,Chennai,10516.0,3.35
2731,130000.0,Mercedes-Benz C-Class,170.0,7.0,10.0,Diesel,Automatic,Chennai,12722.0,13.5
2732,63000.0,Toyota Camry,158.2,6.0,10.0,Petrol,Automatic,Chennai,13300.0,18.0
2733,50000.0,Mercedes-Benz E-Class,254.8,9.0,7.0,Diesel,Automatic,Chennai,13846.0,49.0
2734,22600.0,BMW 3 Series Gran Limousine,187.4,8.0,3.0,Diesel,Automatic,Chennai,13292.0,57.5
2735,30000.0,Maruti Ciaz,103.25,5.0,3.0,Petrol,Manual,Chennai,12440.0,9.0
2736,58619.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Manual,Chennai,12338.0,9.0
2737,23300.0,Ford Ecosport,121.31,5.0,5.0,Petrol,Manual,Chennai,11526.0,8.9
2738,121032.0,Hyundai i20,80.0,5.0,14.0,Petrol,Manual,Chennai,11300.0,2.8
2739,91000.0,Hyundai i10,78.9,5.0,14.0,Petrol,Manual,Chennai,10360.0,2.65
2740,30000.0,Kia Seltos,113.43,6.0,4.0,Diesel,Manual,Chennai,12230.0,12.0
2741,82171.0,Maruti Baleno,83.1,5.0,5.0,Petrol,Manual,Chennai,11480.0,5.74
2742,18551.0,Tata Tiago,72.0,5.0,2.0,CNG,Manual,Chennai,10884.0,7.11
2743,35000.0,Hyundai i20,118.41,7.0,4.0,Petrol,Automatic,Chennai,11540.0,9.6
2744,50252.0,Maruti Alto 800,47.3,5.0,8.0,Petrol,Manual,Chennai,9890.0,2.73
2745,34715.0,Honda Amaze,88.76,5.0,5.0,Petrol,Manual,Chennai,11380.0,5.93
2746,30197.0,MG Hector,141.0,6.0,4.0,Petrol,Automatic,Chennai,12980.0,17.25
2747,79089.0,Hyundai Creta,121.3,6.0,6.0,Petrol,Manual,Chennai,12100.0,8.45
2748,24035.0,Nissan Sunny,97.7,5.0,13.0,Petrol,Manual,Chennai,,3.0
2749,39605.0,Hyundai Grand i10 Nios,73.97,5.0,4.0,Diesel,Manual,Chennai,10970.0,7.35
2750,66992.0,Maruti Wagon R,67.0,5.0,8.0,Petrol,Automatic,Chennai,,4.07
2751,50000.0,Mercedes-Benz GLC,194.0,9.0,3.0,Diesel,Automatic,Chennai,13096.0,59.0
2752,29973.0,Maruti Celerio,67.05,5.0,7.0,Petrol,Manual,Chennai,10590.0,4.6
2753,49791.0,Renault KWID,53.3,5.0,6.0,Petrol,Manual,Chennai,10516.0,3.6
2754,52609.0,MG Hector,141.0,6.0,4.0,Petrol,Automatic,Chennai,12980.0,16.5
2755,70000.0,Honda Jazz,90.0,,14.0,Petrol,Manual,Chennai,11190.0,3.6
2756,23000.0,Honda WR-V,88.7,5.0,6.0,Petrol,Manual,Chennai,11466.0,7.0
2757,52172.0,Maruti Alto,46.3,5.0,14.0,Petrol,Manual,Chennai,10011.0,2.1
2758,29041.0,Hyundai Creta,113.45,6.0,2.0,Diesel,Manual,Chennai,12180.0,18.25
2759,67022.0,Nissan Micra,75.94,,7.0,Petrol,Automatic,Chennai,10980.0,4.85
2760,9900.0,Audi A8,335.2,8.0,3.0,Petrol,Automatic,Chennai,14494.0,90.0
2761,103651.0,Volkswagen Ameo,108.62,5.0,8.0,Diesel,Manual,Chennai,11354.0,5.13
2762,49682.0,Honda Amaze,86.7,5.0,8.0,Petrol,Automatic,Chennai,11340.0,5.2
2763,31000.0,Volvo XC60,181.0,8.0,6.0,Diesel,Automatic,Chennai,13197.0,48.0
2764,53751.0,Renault KWID,53.3,5.0,6.0,Petrol,Manual,Chennai,10516.0,3.05
2765,111283.0,Maruti Alto 800,47.33,5.0,9.0,Petrol,Manual,Chennai,9920.0,2.38
2766,63000.0,Ford Ecosport,89.84,5.0,11.0,Diesel,Manual,Chennai,11528.0,5.4
2767,52509.0,Datsun GO Plus,67.0,5.0,8.0,Petrol,Manual,Chennai,11260.0,3.62
2768,69319.0,Nissan Micra,63.1,5.0,7.0,Diesel,Manual,Chennai,10980.0,4.6
2769,89191.0,Maruti Celerio,65.71,5.0,6.0,Petrol,Manual,Chennai,10700.0,4.51
2770,123152.0,Mahindra KUV 100,77.0,5.0,7.0,Diesel,Manual,Chennai,,4.42
2771,65000.0,Audi A6,174.33,8.0,11.0,Diesel,Automatic,Chennai,,14.8
2772,116413.0,Honda Amaze,98.6,5.0,10.0,Diesel,Manual,Chennai,11340.0,4.3
2773,56000.0,Audi A6,187.74,7.0,9.0,Petrol,Automatic,Chennai,13775.0,22.9
2774,78000.0,Audi A6,187.74,7.0,9.0,Petrol,Automatic,Chennai,13614.0,20.9
2775,30000.0,Mercedes-Benz GLE,241.38,9.0,4.0,Diesel,Automatic,Chennai,13757.0,75.0
2776,2000.0,Mercedes-Benz AMG GLA 35,301.73,,2.0,Petrol,Automatic,Chennai,,64.5
2777,300.0,Mercedes-Benz AMG A 35,301.73,,2.0,Petrol,Automatic,Chennai,,59.0
2778,11600.0,Hyundai Venue,81.8,5.0,2.0,Petrol,Manual,Chennai,,9.5
2779,18377.0,MG Hector,141.0,6.0,3.0,Petrol,Manual,Chennai,12980.0,17.5
2780,97000.0,Honda City,118.0,5.0,14.0,Petrol,Automatic,Chennai,12230.0,3.65
2781,75184.0,Hyundai EON,55.2,5.0,9.0,Petrol,Manual,Chennai,10090.0,2.87
2782,49387.0,Maruti Swift Dzire,88.5,5.0,10.0,Petrol,Manual,Chennai,11460.0,4.37
2783,81000.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Chennai,10360.0,3.1
2784,80320.0,Maruti Wagon R,67.1,5.0,14.0,Petrol,Manual,Chennai,10211.0,2.87
2785,8608.0,Skoda Rapid,108.62,6.0,3.0,Petrol,Automatic,Chennai,12224.0,12.02
2786,23000.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Automatic,Chennai,12338.0,9.75
2787,96892.0,Nissan Terrano,108.5,6.0,9.0,Diesel,Manual,Chennai,12571.0,5.15
2788,75000.0,Renault Duster,83.8,5.0,8.0,Diesel,Manual,Chennai,12274.0,6.65
2789,61237.0,Maruti Alto 800,47.33,5.0,8.0,Petrol,Manual,Chennai,9920.0,2.79
2790,32806.0,Nissan Magnite,98.63,5.0,3.0,Petrol,Manual,Chennai,11504.0,7.66
2791,52138.0,Renault KWID,67.0,5.0,5.0,Petrol,Manual,Chennai,10516.0,3.8
2792,37429.0,Volkswagen Ameo,75.0,5.0,8.0,Petrol,Manual,Chennai,11354.0,5.2
2793,78978.0,Maruti Wagon R,67.05,5.0,14.0,Petrol,Manual,Chennai,10550.0,2.6
2794,100000.0,Toyota Fortuner,168.5,5.0,12.0,Diesel,Manual,Chennai,,14.75
2795,96000.0,Mercedes-Benz M-Class,203.2,7.0,10.0,Diesel,Automatic,Chennai,,19.75
2796,69000.0,Skoda Kodiaq,148.0,7.0,6.0,Diesel,Automatic,Chennai,13158.0,28.0
2797,52044.0,Honda Brio,86.8,5.0,9.0,Petrol,Manual,Chennai,10580.0,4.5
2798,37000.0,Audi A3,150.0,7.0,5.0,Petrol,Automatic,Chennai,12508.0,24.25
2799,8541.0,Renault Triber,71.01,5.0,1.0,Petrol,Manual,Chennai,11460.0,8.4
2800,30000.0,Skoda Rapid,103.2,6.0,5.0,Petrol,Automatic,Chennai,12224.0,7.1
2801,44768.0,Maruti Celerio X,67.0,,6.0,Petrol,Automatic,Chennai,10700.0,4.59
2802,27062.0,Ford Ecosport,120.69,5.0,4.0,Petrol,Manual,Chennai,,7.69
2803,46973.0,Hyundai Verna,121.3,6.0,6.0,Petrol,Manual,Chennai,12338.0,9.0
2804,22239.0,Volkswagen Virtus,113.98,6.0,2.0,Petrol,Manual,Chennai,12626.0,12.77
2805,16455.0,Tata Nexon,118.36,6.0,3.0,Petrol,Manual,Chennai,11608.0,9.69
2806,20000.0,BMW 5 Series,187.74,8.0,3.0,Diesel,Automatic,Chennai,13781.0,60.0
2807,5107.0,Tata Altroz,86.83,6.0,2.0,Petrol,Automatic,Chennai,,9.42
2808,34000.0,Hyundai Grand i10 Nios,81.86,5.0,2.0,Petrol,Manual,Chennai,10970.0,6.9
2809,88923.0,Jeep Compass,160.0,7.0,6.0,Petrol,Automatic,Chennai,12426.0,12.56
2810,94581.0,Maruti Wagon R,67.1,5.0,11.0,Petrol,Manual,Chennai,10211.0,2.88
2811,71000.0,Land Rover Discovery,255.0,8.0,7.0,Diesel,Automatic,Chennai,13885.0,36.0
2812,30924.0,Hyundai i20,118.36,6.0,3.0,Petrol,Manual,Chennai,11540.0,9.5
2813,58747.0,Maruti Alto K10,67.1,5.0,13.0,Petrol,Manual,Chennai,10261.0,2.22
2814,63697.0,Maruti Alto,46.3,5.0,12.0,Petrol,Manual,Chennai,10011.0,2.35
2815,53000.0,Honda WR-V,98.6,6.0,7.0,Diesel,Manual,Chennai,,8.9
2816,43000.0,Ford Ecosport,98.96,5.0,8.0,Diesel,Manual,Chennai,11526.0,6.6
2817,21000.0,Toyota Camry,214.5,,4.0,Petrol,Automatic,Chennai,13450.0,39.0
2818,108513.0,Honda Amaze,98.6,5.0,11.0,Diesel,Manual,Chennai,,3.8
2819,91000.0,Skoda Rapid,103.52,7.0,9.0,Diesel,Automatic,Chennai,12170.0,6.75
2820,37000.0,Lexus ES,214.56,,6.0,Petrol,Automatic,Chennai,,50.0
2821,71721.0,Honda WR-V,97.89,6.0,3.0,Diesel,Manual,Chennai,,9.71
2822,39276.0,Renault KWID,67.0,5.0,5.0,Petrol,Manual,Chennai,10516.0,3.52
2823,35000.0,Jaguar XF,177.0,8.0,10.0,Diesel,Automatic,Chennai,14043.0,23.0
2824,85616.0,Maruti Vitara Brezza,88.5,5.0,5.0,Diesel,Automatic,Chennai,11570.0,8.66
2825,56380.0,Toyota Etios,88.73,5.0,8.0,Petrol,Manual,Chennai,,5.08
2826,83000.0,Hyundai i20,80.0,5.0,15.0,Petrol,Manual,Chennai,11300.0,2.6
2827,66211.0,Maruti Vitara Brezza,88.5,5.0,8.0,Diesel,Manual,Chennai,11570.0,7.96
2828,37000.0,Audi A3,150.0,7.0,5.0,Petrol,Automatic,Chennai,12508.0,24.8
2829,60662.0,Hyundai Grand i10,82.0,5.0,8.0,Petrol,Manual,Chennai,,4.34
2830,24140.0,Tata Punch,86.63,5.0,3.0,Petrol,Automatic,Chennai,11138.0,7.82
2831,56000.0,Audi A6,187.74,7.0,9.0,Petrol,Automatic,Chennai,13614.0,20.9
2832,47000.0,Audi Q3,147.51,6.0,7.0,Petrol,Automatic,Chennai,12438.0,24.8
2833,54700.0,Audi Q3,174.33,7.0,8.0,Diesel,Automatic,Chennai,,19.9
2834,27000.0,Hyundai i20,118.41,7.0,3.0,Petrol,Automatic,Chennai,11540.0,10.9
2835,63000.0,Chevrolet Beat,57.6,5.0,11.0,Diesel,Manual,Chennai,,3.5
2836,65000.0,BMW X1,190.0,8.0,5.0,Diesel,Automatic,Chennai,,33.75
2837,81000.0,Audi A6,241.38,8.0,11.0,Diesel,Automatic,Chennai,13739.0,9.95
2838,94000.0,Mercedes-Benz GL-Class,254.8,7.0,10.0,Diesel,Automatic,Chennai,14149.0,24.8
2839,11000.0,Kia Carens,138.05,7.0,2.0,Petrol,Automatic,Chennai,12680.0,19.5
2840,12901.0,Volkswagen Virtus,113.98,6.0,2.0,Petrol,Automatic,Chennai,12626.0,16.21
2841,29708.0,Datsun GO,76.43,5.0,5.0,Petrol,Automatic,Chennai,10848.0,4.71
2842,22186.0,MG Astor,108.49,8.0,3.0,Petrol,Automatic,Chennai,,16.9
2843,71413.0,Datsun GO Plus,67.05,5.0,5.0,Petrol,Manual,Chennai,11262.0,3.96
2844,50046.0,Hyundai i20,80.0,5.0,13.0,Petrol,Manual,Chennai,11300.0,3.01
2845,57600.0,Kia Seltos,138.0,7.0,5.0,Petrol,Automatic,Chennai,,14.9
2846,46116.0,Datsun GO,67.0,5.0,5.0,Petrol,Manual,Chennai,10848.0,3.93
2847,11700.0,Audi Q2,187.74,7.0,4.0,Petrol,Automatic,Chennai,,26.8
2848,24602.0,Tata New Safari,167.67,6.0,3.0,Diesel,Automatic,Chennai,13110.0,18.91
2849,81454.0,Volkswagen Polo,75.0,5.0,6.0,Petrol,Manual,Chennai,11306.0,5.55
2850,6000.0,BMW 3 Series,254.79,8.0,2.0,Petrol,Automatic,Chennai,13270.0,60.0
2851,37655.0,Ford Ecosport,121.36,6.0,5.0,Petrol,Automatic,Chennai,,9.9
2852,73000.0,Audi A4,174.33,8.0,11.0,Diesel,Automatic,Chennai,13311.0,13.9
2853,15100.0,Volkswagen Vento,103.5,5.0,7.0,Petrol,Manual,Chennai,12178.0,8.5
2854,70000.0,Audi Q3,181.0,7.0,8.0,Diesel,Automatic,Chennai,12438.0,24.25
2855,75000.0,Audi Q3,181.0,7.0,8.0,Diesel,Automatic,Chennai,,23.5
2856,15000.0,Audi Q3,187.74,7.0,2.0,Petrol,Automatic,Chennai,12662.0,44.0
2857,23700.0,Kia Sonet,118.36,6.0,4.0,Petrol,Manual,Chennai,11570.0,10.5
2858,7087.0,Renault Kiger,98.63,5.0,2.0,Petrol,Manual,Chennai,11482.0,9.72
2859,40000.0,Hyundai Grand i10 Nios,81.86,5.0,4.0,Petrol,Manual,Chennai,10970.0,7.25
2860,58155.0,Renault KWID,53.3,5.0,8.0,Petrol,Manual,Chennai,,3.16
2861,30015.0,Ford Ecosport,121.36,6.0,4.0,Petrol,Automatic,Chennai,11526.0,8.6
2862,5239.0,Hyundai Aura,81.86,5.0,2.0,Petrol,Automatic,Chennai,,8.9
2863,62606.0,Hyundai i10,78.9,5.0,13.0,Petrol,Manual,Chennai,10360.0,2.51
2864,65287.0,Tata Tiago,84.0,5.0,7.0,Petrol,Manual,Chennai,,4.33
2865,12000.0,Audi A3,143.0,6.0,5.0,Diesel,Automatic,Chennai,,32.0
2866,50267.0,Maruti Ciaz,88.5,5.0,6.0,Diesel,Automatic,Chennai,12440.0,7.15
2867,87277.0,Maruti Alto K10,67.05,5.0,9.0,Petrol,Automatic,Chennai,,3.45
2868,11323.0,Maruti SX4 S Cross,103.25,5.0,3.0,Petrol,Manual,Chennai,12170.0,8.55
2869,90487.0,Maruti Celerio,65.71,5.0,8.0,Petrol,Automatic,Chennai,10700.0,3.65
2870,55405.0,Maruti Zen Estilo,67.1,5.0,14.0,Petrol,Manual,Chennai,10221.0,2.2
2871,15000.0,BMW 3 Series Gran Limousine,187.4,8.0,2.0,Diesel,Automatic,Chennai,13292.0,60.75
2872,31450.0,Mahindra TUV 300,100.0,5.0,7.0,Diesel,Manual,Chennai,11660.0,8.9
2873,90000.0,Audi Q3,174.33,7.0,11.0,Diesel,Automatic,Chennai,12679.0,13.5
2874,36000.0,Mercedes-Benz C-Class,181.04,7.0,12.0,Petrol,Automatic,Chennai,13281.0,12.2
2875,40000.0,Audi Q3,174.33,7.0,7.0,Diesel,Automatic,Chennai,12685.0,24.0
2876,95000.0,Honda CR-V,153.86,5.0,7.0,Petrol,Automatic,Chennai,12730.0,16.5
2877,107280.0,Hyundai i20,80.0,5.0,14.0,Petrol,Manual,Chennai,11300.0,2.75
2878,45700.0,Nissan Kicks,108.5,6.0,5.0,Diesel,Manual,Chennai,12394.0,10.5
